26.43,1.57,-4.2728
26.42,1.46,-4.0492
26.4,1.36,-3.968
26.38,1.27,-4.0487
26.36,1.16,-4.136
26.34,1.05,-4.117
26.33,0.94,-3.9973
26.32,0.83,-3.8419
26.29,0.71,-3.6831
26.28,0.61,-3.5316
26.25,0.51,-3.4511
26.23,0.4,-3.4922
26.2,0.31,-3.5739
26.18,0.21,-3.5697
24.87,0.3,-3.7234
24.9,0.39,-3.788
24.91,0.5,-3.9725
24.93,0.6,-4.1118
24.96,0.71,-4.0965
24.98,0.81,-4.0853
25.01,0.91,-4.193
25.03,1.02,-4.4007
25.06,1.12,-4.6469
25.08,1.22,-4.7926
25.11,1.33,-4.8889
25.13,1.43,-5.1703
25.16,1.53,-5.5727
25.17,1.64,-5.8503
25.19,1.74,-6.0598
25.22,1.84,-6.3963
25.24,1.96,-6.876
25.26,2.06,-7.4573
25.27,2.16,-8.139
25.29,2.28,-8.9233
25.31,2.4,-9.8447
25.33,2.5,-10.9376
25.36,2.61,-12.153
25.37,2.72,-13.4458
25.4,2.83,-14.8473
25.42,2.95,-16.4611
25.45,3.07,-18.4989
25.47,3.18,-20.9626
25.5,3.3,-23.4242
25.52,3.42,-25.4162
25.55,3.54,-26.7545
25.58,3.66,-27.6168
25.61,3.78,-28.3107
25.64,3.9,-28.7652
25.69,4.02,-28.5497
25.73,4.14,-27.2844
25.77,4.27,-24.9611
25.81,4.39,-22.1779
25.84,4.5,-19.6678
25.86,4.62,-17.5864
25.9,4.74,-15.8383
25.92,4.85,-14.5648
25.94,4.97,-13.743
25.96,5.07,-12.9895
25.97,5.18,-12.124
26,5.29,-11.2695
26.01,5.4,-10.4282
26.04,5.5,-9.5878
26.06,5.61,-8.943
26.09,5.73,-8.5711
26.11,5.84,-8.2167
26.12,5.95,-7.6699
26.15,6.06,-7.0256
26.19,6.17,-6.4442
26.21,6.28,-5.9874
26.23,6.39,-5.6641
26.26,6.5,-5.4282
26.28,6.61,-5.1911
26.31,6.71,-4.9204
26.32,6.83,-4.6635
26.35,6.93,-4.4293
26.37,7.02,-4.2147
26.37,7.02,-4.1053
26.42,7.22,-4.0644
26.46,7.32,-3.8959
26.49,7.41,-3.6418
26.53,7.5,-3.4967
26.56,7.59,-3.3861
26.59,7.68,-3.2265
26.61,7.76,-3.1758
26.65,7.85,-3.2334
26.68,7.93,-3.2208
26.71,8.01,-3.1551
26.74,8.09,-3.1002
26.78,8.17,-3.0059
26.81,8.25,-2.91
26.85,8.34,-2.8639
26.88,8.42,-2.8112
26.92,8.51,-2.7268
26.95,8.61,-2.6627
26.99,8.7,-2.6747
27.02,8.8,-2.7506
27.06,8.9,-2.8067
27.1,8.99,-2.792
27.12,9.1,-2.7568
27.14,9.19,-2.7495
27.17,9.27,-2.6917
27.18,9.36,-2.5611
27.21,9.46,-2.5491
27.22,9.55,-2.6925
27.24,9.66,-2.7542
27.27,9.76,-2.6807
27.28,9.86,-2.6121
27.31,9.97,-2.5906
27.33,10.07,-2.6421
27.36,10.18,-2.7646
27.37,10.29,-2.8247
27.39,10.38,-2.7989
27.41,10.49,-2.8348
27.43,10.59,-2.9317
27.45,10.69,-2.9765
27.47,10.79,-3.0104
27.48,10.89,-3.0931
27.5,10.99,-3.1801
27.51,11.08,-3.2719
27.52,11.18,-3.3422
27.53,11.27,-3.3284
27.54,11.36,-3.3573
27.55,11.45,-3.5361
27.57,11.55,-3.7192
27.57,11.64,-3.8248
27.59,11.75,-3.9461
27.61,11.84,-4.0833
27.62,11.94,-4.1773
27.64,12.04,-4.2507
27.66,12.15,-4.3143
27.67,12.25,-4.3986
27.7,12.35,-4.6424
27.72,12.46,-5.0671
27.74,12.56,-5.3804
27.77,12.66,-5.3528
27.79,12.77,-5.1928
27.83,12.87,-5.136
27.87,12.98,-5.1298
27.9,13.08,-5.0989
27.94,13.2,-5.0099
27.97,13.32,-4.8379
28.01,13.43,-4.5662
28.05,13.54,-4.1229
28.07,13.65,-3.5959
28.09,13.76,-3.2941
28.12,13.87,-3.346
28.14,13.98,-3.5714
28.17,14.09,-3.7518
28.19,14.19,-3.7547
28.22,14.3,-3.5696
28.24,14.4,-3.4027
28.26,14.49,-3.4622
28.28,14.6,-3.6506
28.29,14.69,-3.7774
28.31,14.8,-3.8694
28.32,14.89,-4.0173
28.35,14.99,-4.1565
28.36,15.08,-4.1812
28.37,15.18,-4.1544
28.39,15.28,-4.1785
28.4,15.37,-4.1679
28.41,15.47,-4.0507
28.43,15.56,-3.9677
28.44,15.65,-4.0013
28.45,15.75,-4.017
28.45,15.84,-3.9292
28.46,15.92,-3.8098
28.47,16.02,-3.7167
28.47,16.11,-3.6606
28.47,16.2,-3.6076
28.49,16.29,-3.4734
28.49,16.39,-3.3012
28.5,16.48,-3.2137
28.52,16.57,-3.1737
28.53,16.67,-3.1161
28.54,16.75,-3.0565
28.56,16.85,-2.9558
28.57,16.94,-2.8156
28.58,17.03,-2.7112
28.61,17.12,-2.6196
28.62,17.22,-2.515
28.64,17.31,-2.446
28.66,17.41,-2.3909
28.68,17.51,-2.2959
28.71,17.61,-2.1882
28.73,17.7,-2.122
28.76,17.8,-2.0903
28.77,17.9,-2.0137
28.79,18,-1.8675
28.82,18.09,-1.7534
28.84,18.2,-1.7198
28.86,18.3,-1.684
28.88,18.4,-1.6065
28.89,18.52,-1.5568
28.91,18.62,-1.5946
28.92,18.73,-1.6758
28.92,18.73,-1.7406
28.95,18.95,-1.8422
28.95,19.05,-2.0001
28.96,19.16,-2.1223
28.97,19.26,-2.2534
28.98,19.36,-2.4804
28.99,19.47,-2.6489
29.01,19.57,-2.6637
29.01,19.67,-2.7175
29.02,19.76,-2.857
29.04,19.86,-2.8665
29.05,19.95,-2.7518
29.06,20.04,-2.7578
29.08,20.14,-2.9169
29.09,20.23,-3.0502
29.1,20.32,-3.1019
29.13,20.41,-3.1585
29.14,20.5,-3.2041
29.16,20.59,-3.1829
29.18,20.68,-3.2338
29.2,20.77,-3.4395
29.23,20.86,-3.6388
29.24,20.96,-3.7785
29.26,21.06,-3.9578
29.29,21.16,-4.1724
29.31,21.25,-4.3883
29.33,21.36,-4.6267
29.35,21.45,-4.9091
29.38,21.55,-5.2772
29.39,21.65,-5.7296
29.41,21.75,-6.2266
29.44,21.84,-6.8087
29.46,21.94,-7.4791
29.5,22.04,-8.1488
29.52,22.15,-8.8333
29.56,22.24,-9.6889
29.58,22.35,-10.8256
29.61,22.45,-12.1884
29.64,22.55,-13.5947
29.67,22.66,-14.8101
29.69,22.76,-15.7539
29.72,22.86,-16.7343
29.74,22.97,-18.2525
29.76,23.07,-20.4062
29.78,23.18,-22.666
29.81,23.3,-24.4441
29.83,23.41,-25.5949
29.85,23.52,-26.2212
29.88,23.64,-26.3426
29.92,23.75,-25.8433
29.94,23.85,-24.7267
29.96,23.95,-23.3463
29.98,24.06,-22.142
30,24.15,-21.12
30.03,24.25,-19.9222
30.04,24.35,-18.4551
30.06,24.44,-16.9105
30.08,24.54,-15.3251
30.08,24.54,-13.6718
30.09,24.65,-12.0787
30.12,24.75,-10.7231
30.14,24.97,-9.6683
30.17,25.07,-8.7782
30.18,25.17,-7.8539
30.2,25.27,-6.9235
30.22,25.37,-6.1177
30.23,25.46,-5.4054
30.25,25.56,-4.8075
30.26,25.65,-4.3663
30.27,25.74,-3.9041
30.29,25.83,-3.4562
30.29,25.93,-3.254
30.3,26.03,-3.0721
30.3,26.14,-2.6534
30.33,26.25,-2.2035
30.34,26.36,-1.8584
30.37,26.47,-1.5649
30.39,26.58,-1.3264
30.42,26.68,-1.1227
30.43,26.8,-0.9574
30.46,26.91,-0.845
30.48,27.02,-0.7151
30.5,27.12,-0.5722
30.53,27.23,-0.4854
30.54,27.32,-0.3845
30.57,27.42,-0.2184
30.59,27.51,-0.1327
30.62,27.61,-0.1684
30.63,27.7,-0.1497
30.65,27.79,-0.0349
30.68,27.88,0.0672
30.69,27.97,0.1481
29.49,28.08,0.0033
29.47,27.97,0.0003
29.44,27.87,0.0382
29.42,27.76,-0.0914
29.41,27.67,-0.2453
29.39,27.57,-0.2996
29.38,27.48,-0.3609
29.37,27.37,-0.4589
29.36,27.28,-0.5324
29.36,27.17,-0.6552
29.35,27.07,-0.8343
29.35,26.97,-0.8704
29.33,26.88,-0.8271
29.32,26.78,-1.0002
29.31,26.69,-1.3122
29.29,26.6,-1.5478
29.28,26.5,-1.7776
29.27,26.41,-2.0479
29.25,26.31,-2.2659
29.24,26.21,-2.4364
29.23,26.1,-2.6624
29.2,26,-2.9982
29.19,25.89,-3.382
29.16,25.78,-3.7684
29.15,25.68,-4.2542
29.14,25.58,-4.8931
29.12,25.46,-5.5331
29.1,25.36,-6.0437
29.07,25.27,-6.5128
29.06,25.16,-7.0921
29.03,25.07,-7.8799
29.01,24.97,-8.8576
28.99,24.88,-9.8142
28.96,24.79,-10.6091
28.94,24.69,-11.3181
28.91,24.6,-11.8962
28.89,24.51,-12.2022
28.86,24.41,-12.3143
28.83,24.32,-12.2504
28.8,24.21,-11.6711
28.78,24.12,-10.1538
28.76,24.02,-7.522
28.73,23.93,-4.1233
28.71,23.82,-0.5587
28.71,23.82,2.9368
28.68,23.72,5.9483
28.66,23.62,7.5673
28.61,23.4,7.5841
28.58,23.3,6.7266
28.57,23.19,5.5155
28.54,23.07,3.9693
28.53,22.96,2.1646
28.52,22.86,0.3174
28.5,22.74,-1.3796
28.49,22.63,-2.7135
28.48,22.52,-3.592
28.46,22.41,-4.1168
28.45,22.31,-4.4121
28.44,22.2,-4.6135
28.42,22.11,-4.8354
28.4,22.01,-4.9966
28.38,21.91,-4.9307
28.37,21.81,-4.6801
28.36,21.71,-4.4305
28.34,21.6,-4.2686
28.32,21.49,-4.17
28.3,21.37,-4.0841
28.29,21.26,-3.9733
28.27,21.16,-3.819
28.25,21.05,-3.6543
28.23,20.94,-3.5619
28.21,20.83,-3.5416
28.19,20.72,-3.5166
28.18,20.62,-3.4331
28.16,20.52,-3.2574
28.14,20.41,-3.1126
28.11,20.31,-3.1828
28.1,20.2,-3.3316
28.08,20.1,-3.3428
28.06,19.99,-3.2636
28.03,19.89,-3.1605
28,19.79,-3.0842
27.98,19.68,-3.1239
27.94,19.59,-3.1954
27.92,19.49,-3.1764
27.88,19.4,-3.1305
27.85,19.3,-3.1031
27.81,19.21,-3.0255
27.77,19.1,-2.9226
27.74,19.01,-2.907
27.71,18.91,-2.9833
27.69,18.81,-2.9946
27.66,18.71,-2.8104
27.64,18.6,-2.5752
27.63,18.5,-2.5123
27.6,18.4,-2.5938
27.58,18.31,-2.6864
27.56,18.21,-2.7309
27.55,18.12,-2.7142
27.54,18.03,-2.6912
27.52,17.94,-2.7233
27.52,17.84,-2.779
27.51,17.75,-2.8044
27.5,17.66,-2.8333
27.5,17.66,-2.938
27.48,17.57,-3.0589
27.48,17.48,-3.0855
27.47,17.31,-3.0537
27.45,17.21,-3.0085
27.45,17.12,-2.948
27.44,17.02,-2.9453
27.42,16.92,-3.0409
27.41,16.83,-3.1982
27.4,16.73,-3.4066
27.37,16.63,-3.6169
27.36,16.53,-3.7247
27.35,16.43,-3.7458
27.32,16.33,-3.7751
27.29,16.23,-3.8302
27.26,16.14,-3.9495
27.23,16.03,-4.1876
27.18,15.94,-4.4595
27.14,15.83,-4.6804
27.12,15.74,-4.9105
27.08,15.64,-5.1733
27.05,15.53,-5.3713
27.02,15.43,-5.4623
27.01,15.32,-5.5534
26.98,15.22,-5.7795
26.97,15.13,-6.0731
26.95,15.03,-6.2306
26.93,14.93,-6.3074
26.92,14.83,-6.4468
26.89,14.73,-6.4844
26.87,14.63,-6.375
26.85,14.54,-6.2877
26.81,14.44,-6.0039
26.79,14.34,-5.2941
26.75,14.26,-4.4285
26.72,14.16,-3.5124
26.68,14.07,-2.3679
26.66,13.97,-1.1726
26.62,13.88,-0.2114
26.6,13.78,0.4293
26.57,13.68,0.558
26.55,13.59,0.1273
26.53,13.49,-0.5331
26.51,13.4,-1.2343
26.5,13.3,-1.9943
26.48,13.21,-2.6756
26.47,13.12,-3.1239
26.46,13.02,-3.4141
26.45,12.93,-3.7122
26.44,12.83,-3.999
26.43,12.73,-4.1114
26.41,12.63,-4.0759
26.4,12.54,-4.1267
26.39,12.43,-4.2776
26.36,12.34,-4.2773
26.35,12.24,-4.1093
26.33,12.14,-4.0266
26.33,12.04,-4.0452
26.32,11.94,-3.9771
26.32,11.84,-3.8392
26.31,11.74,-3.6723
26.3,11.63,-3.4113
26.29,11.52,-3.2249
26.27,11.42,-3.3324
26.25,11.32,-3.5373
26.22,11.22,-3.5108
26.2,11.11,-3.345
26.19,11.02,-3.2888
26.16,10.91,-3.1909
26.14,10.82,-2.8924
26.11,10.72,-2.7361
26.09,10.63,-2.9499
26.06,10.54,-3.1897
26.05,10.44,-3.1845
26.03,10.36,-3.0488
26,10.26,-2.9016
25.99,10.17,-2.7898
25.98,10.06,-2.7566
25.95,9.95,-2.7727
25.94,9.85,-2.7821
25.92,9.73,-2.7635
25.91,9.63,-2.745
25.89,9.52,-2.7531
25.87,9.42,-2.7547
25.86,9.3,-2.7645
25.84,9.2,-2.8109
25.83,9.09,-2.818
25.82,8.98,-2.7756
25.8,8.88,-2.7482
25.8,8.78,-2.7124
25.79,8.68,-2.6864
25.77,8.58,-2.7321
25.76,8.47,-2.8123
25.75,8.37,-2.8642
25.73,8.27,-2.8502
25.72,8.17,-2.7925
25.71,8.07,-2.8081
25.69,7.98,-2.9583
25.67,7.89,-3.149
25.66,7.79,-3.2589
25.63,7.71,-3.274
25.62,7.63,-3.2866
25.59,7.54,-3.3714
25.58,7.47,-3.4436
25.56,7.39,-3.3978
25.53,7.3,-3.3859
25.51,7.22,-3.6074
25.47,7.13,-3.9053
25.45,7.05,-4.0723
25.43,6.97,-4.2108
25.39,6.89,-4.4005
25.37,6.8,-4.6057
25.33,6.7,-4.8751
25.31,6.62,-5.2078
25.28,6.52,-5.5616
25.26,6.43,-5.9723
25.24,6.33,-6.4371
25.22,6.23,-6.8832
25.21,6.13,-7.3217
25.18,6.03,-7.874
25.18,6.03,-8.568
25.17,5.93,-9.3549
25.14,5.84,-10.3034
25.09,5.63,-11.4641
25.07,5.53,-12.7561
25.03,5.43,-14.1195
25.01,5.33,-15.6122
24.97,5.22,-17.2624
24.95,5.12,-18.7271
24.91,5.02,-19.5277
24.88,4.9,-19.7114
24.85,4.79,-19.4925
24.82,4.68,-18.6074
24.78,4.58,-16.7839
24.76,4.47,-14.2512
24.72,4.36,-11.5531
24.68,4.24,-9.1795
24.65,4.13,-7.1786
24.61,4.02,-5.4467
24.58,3.91,-4.3646
24.54,3.81,-4.2846
24.52,3.7,-4.9069
24.48,3.58,-5.7262
24.46,3.48,-6.4498
24.43,3.38,-6.9447
24.41,3.27,-7.2063
24.38,3.17,-7.3608
24.37,3.07,-7.4535
24.34,2.97,-7.3717
24.33,2.86,-7.119
24.32,2.75,-6.7974
24.29,2.64,-6.4344
24.28,2.54,-6.1178
24.26,2.43,-5.9198
24.26,2.32,-5.7057
24.24,2.21,-5.3614
24.22,2.1,-4.9812
24.22,2,-4.6944
24.21,1.88,-4.4916
24.18,1.78,-4.3149
24.18,1.68,-4.1961
24.17,1.57,-4.1298
24.15,1.47,-4.0101
24.15,1.36,-3.8443
24.14,1.25,-3.7395
24.12,1.14,-3.6491
24.11,1.04,-3.5008
24.1,0.93,-3.4035
24.07,0.83,-3.3769
24.05,0.73,-3.3238
24.03,0.62,-3.307
24.01,0.53,-3.3369
23.99,0.43,-3.2716
22.87,0.64,-2.8805
22.88,0.75,-2.8376
22.91,0.86,-2.8072
22.93,0.98,-2.8945
22.96,1.09,-3.0384
22.99,1.21,-3.0382
23.03,1.33,-2.8492
23.05,1.45,-2.6636
23.09,1.57,-2.6202
23.14,1.7,-2.5913
23.16,1.83,-2.433
23.2,1.95,-2.251
23.23,2.08,-2.0993
23.26,2.2,-1.8746
23.28,2.32,-1.6472
23.31,2.44,-1.4836
23.35,2.55,-1.1659
23.37,2.67,-0.5256
23.41,2.78,0.3234
23.44,2.89,1.2895
23.47,3,2.3991
23.5,3.1,3.6377
23.52,3.2,5.1421
23.54,3.3,7.1843
23.54,3.3,9.7919
23.56,3.4,12.7415
23.58,3.49,15.8225
23.6,3.68,19.1587
23.62,3.77,23.2558
23.63,3.87,28.4296
23.64,3.96,34.3378
23.67,4.05,40.3616
23.68,4.15,46.1699
23.7,4.24,51.4686
23.71,4.34,55.9083
23.72,4.43,59.7037
23.74,4.53,63.3251
23.75,4.63,66.3271
23.77,4.71,67.402
23.79,4.81,65.8882
23.81,4.91,62.3042
23.82,5,57.2747
23.85,5.1,51.2437
23.87,5.2,44.9154
23.9,5.3,38.7851
23.92,5.38,33.0504
23.96,5.47,27.9878
23.97,5.57,23.4099
23.99,5.65,18.9531
24.01,5.73,14.9936
24.03,5.82,11.8925
24.06,5.92,9.3389
24.08,6.02,7.0646
24.11,6.13,5.0402
24.14,6.25,3.2076
24.18,6.37,1.6862
24.2,6.5,0.5467
24.24,6.63,-0.4643
24.28,6.74,-1.3496
24.3,6.87,-1.8513
24.32,6.99,-2.0581
24.34,7.12,-2.2073
24.35,7.24,-2.332
24.38,7.36,-2.4415
24.39,7.47,-2.5756
24.42,7.59,-2.6751
24.43,7.7,-2.6668
24.46,7.81,-2.5835
24.47,7.93,-2.5439
24.49,8.03,-2.6343
24.51,8.14,-2.7549
24.53,8.25,-2.7525
24.55,8.36,-2.6734
24.57,8.47,-2.6365
24.6,8.57,-2.6229
24.62,8.67,-2.6283
24.63,8.77,-2.7437
24.66,8.87,-2.8783
24.67,8.97,-2.8455
24.69,9.07,-2.752
24.71,9.17,-2.7698
24.72,9.27,-2.8111
24.75,9.37,-2.7866
24.76,9.47,-2.7718
24.79,9.56,-2.8275
24.81,9.66,-2.8837
24.83,9.76,-2.8631
24.86,9.86,-2.8292
24.88,9.96,-2.8334
24.9,10.06,-2.8444
24.91,10.17,-2.8913
24.92,10.27,-2.9668
24.94,10.37,-3.0111
24.95,10.47,-3.0622
24.96,10.57,-3.1098
24.98,10.66,-3.0677
24.99,10.76,-2.9969
24.99,10.85,-2.9909
25,10.94,-3.023
25.01,11.04,-3.0609
25.02,11.13,-3.0606
25.02,11.22,-3.0102
25.03,11.32,-3.0515
25.04,11.41,-3.2179
25.05,11.51,-3.2788
25.06,11.61,-3.1492
25.06,11.72,-3.0517
25.07,11.83,-3.0956
25.1,11.94,-3.1372
25.11,12.06,-3.0923
25.14,12.18,-2.9987
25.16,12.31,-2.8647
25.19,12.44,-2.6979
25.22,12.56,-2.5284
25.25,12.68,-2.3667
25.28,12.8,-2.1875
25.32,12.91,-1.9033
25.34,13.02,-1.4926
25.37,13.12,-1.0452
25.39,13.22,-0.5636
25.42,13.33,0.0052
25.44,13.42,0.6649
25.46,13.52,1.3977
25.48,13.61,2.1267
25.49,13.7,2.8118
25.51,13.79,3.5396
25.52,13.87,4.3922
25.53,13.96,5.2742
25.56,14.04,5.9467
25.58,14.12,6.3123
25.6,14.21,6.3997
25.63,14.3,6.2448
25.65,14.39,6.0437
25.68,14.47,5.9179
25.7,14.55,5.7279
25.71,14.64,5.4226
25.74,14.73,5.0601
25.76,14.81,4.5552
25.79,14.89,3.816
25.81,14.97,2.982
25.84,15.05,2.2508
25.86,15.13,1.5989
25.87,15.2,0.8764
25.9,15.27,0.0861
25.91,15.35,-0.5773
25.93,15.43,-1.032
25.96,15.51,-1.4299
25.97,15.6,-1.8595
25.99,15.68,-2.2409
26.01,15.78,-2.5208
26.03,15.88,-2.7554
26.05,15.98,-3.0056
26.07,16.09,-3.1948
26.08,16.19,-3.2008
26.11,16.31,-3.1327
26.12,16.41,-3.1759
26.15,16.51,-3.207
26.15,16.63,-3.085
26.16,16.73,-2.9908
26.18,16.83,-3.0319
26.18,16.94,-3.0586
26.19,17.04,-2.9999
26.2,17.15,-2.9252
26.21,17.24,-2.9077
26.2,17.35,-2.9612
26.2,17.44,-2.9936
26.22,17.53,-2.9261
26.21,17.63,-2.8136
26.21,17.71,-2.7499
26.21,17.79,-2.7532
26.2,17.87,-2.78
26.2,17.96,-2.8216
26.19,18.03,-2.8496
26.2,18.11,-2.7594
26.2,18.19,-2.6043
26.2,18.27,-2.5959
26.21,18.35,-2.727
26.22,18.42,-2.7757
26.24,18.5,-2.6643
26.25,18.57,-2.5264
26.26,18.65,-2.5
26.28,18.73,-2.6
26.3,18.81,-2.6988
26.31,18.9,-2.6641
26.34,18.98,-2.566
26.36,19.08,-2.5379
26.38,19.17,-2.5634
26.4,19.26,-2.6108
26.41,19.36,-2.6757
26.44,19.46,-2.6816
26.45,19.56,-2.6182
26.48,19.65,-2.5986
26.49,19.75,-2.6328
26.51,19.85,-2.6344
26.54,19.96,-2.6354
26.55,20.05,-2.6584
26.58,20.16,-2.6222
26.59,20.26,-2.5126
26.61,20.36,-2.36
26.63,20.48,-2.2382
26.64,20.58,-2.2551
26.66,20.69,-2.3174
26.67,20.8,-2.2404
26.68,20.91,-2.0815
26.68,20.91,-2.01
26.7,21.02,-2.0013
26.71,21.12,-1.9332
26.74,21.33,-1.7946
26.74,21.44,-1.6314
26.76,21.55,-1.5317
26.78,21.67,-1.533
26.79,21.78,-1.4617
26.82,21.9,-1.2165
26.83,22.02,-0.8991
26.84,22.13,-0.5294
26.87,22.24,-0.0765
26.89,22.35,0.4384
26.91,22.46,1.0461
26.93,22.57,1.7872
26.96,22.67,2.6452
26.98,22.77,3.6428
27.01,22.88,4.8841
27.04,22.98,6.3743
27.08,23.08,7.9658
27.1,23.18,9.6272
27.14,23.27,11.3967
27.17,23.35,13.1077
27.2,23.43,14.6849
27.22,23.51,16.3787
27.23,23.59,18.3685
27.26,23.67,20.5855
27.27,23.74,22.7936
27.29,23.83,24.6323
27.3,23.92,25.9271
27.31,23.99,26.76
27.33,24.08,27.1495
27.35,24.16,27.0632
27.36,24.24,26.4798
27.37,24.32,25.2846
27.39,24.42,23.4304
27.4,24.51,21.0531
27.41,24.61,18.4626
27.44,24.7,16.0363
27.45,24.8,13.7729
27.46,24.9,11.3447
27.48,25.01,8.7864
27.49,25.12,6.5438
27.5,25.22,4.7994
27.53,25.32,3.3079
27.54,25.41,1.9954
27.57,25.51,1.0689
27.59,25.61,0.485
27.62,25.71,-0.0275
27.64,25.8,-0.5421
27.66,25.9,-0.9825
27.68,26,-1.3322
27.7,26.11,-1.5329
27.73,26.2,-1.5415
27.74,26.31,-1.5019
27.77,26.4,-1.5118
27.79,26.5,-1.5023
27.81,26.59,-1.4689
27.84,26.68,-1.4584
27.85,26.78,-1.4406
27.88,26.87,-1.373
27.89,26.97,-1.2259
27.91,27.07,-1.0602
27.93,27.17,-1.0446
27.94,27.26,-1.1146
27.97,27.37,-1.0148
27.99,27.48,-0.7627
28.02,27.59,-0.5464
28.04,27.7,-0.4393
28.05,27.81,-0.4317
28.08,27.92,-0.458
28.1,28.02,-0.4626
28.13,28.12,-0.4076
28.15,28.23,-0.2455
28.18,28.32,-0.0546
27.15,28.51,0.2713
27.12,28.39,0.2106
27.1,28.27,0.0676
27.07,28.15,-0.0683
27.05,28.03,-0.09
27.02,27.92,-0.0701
27.01,27.8,-0.1074
26.98,27.68,-0.1519
26.96,27.56,-0.1494
26.93,27.45,-0.1762
26.91,27.33,-0.2751
26.88,27.21,-0.3335
26.85,27.09,-0.2973
26.81,26.98,-0.2362
26.79,26.86,-0.2113
26.75,26.75,-0.2672
26.73,26.65,-0.3013
26.69,26.55,-0.1949
26.67,26.46,-0.1002
26.64,26.36,-0.0756
26.61,26.28,0.0466
26.58,26.19,0.24
26.57,26.11,0.3839
26.55,26.02,0.5431
26.53,25.93,0.7694
26.51,25.85,0.9806
26.49,25.76,1.1832
26.47,25.68,1.4279
26.46,25.59,1.656
26.44,25.5,1.8803
26.42,25.41,2.2052
26.41,25.31,2.6325
26.4,25.21,3.0743
26.39,25.09,3.5001
26.38,25,3.9456
26.36,24.89,4.409
26.36,24.78,4.8493
26.35,24.66,5.2351
26.36,24.55,5.6346
26.35,24.43,6.1606
26.34,24.32,6.6901
26.34,24.2,6.9535
26.31,24.08,6.8681
26.3,23.96,6.5605
26.27,23.84,6.201
26.26,23.73,5.8374
26.23,23.62,5.4167
26.21,23.51,4.9642
26.2,23.4,4.5312
26.18,23.3,4.0528
26.16,23.2,3.5073
26.14,23.1,3.0067
26.13,23,2.5732
26.11,22.9,2.1499
26.09,22.8,1.7397
26.07,22.71,1.3047
26.04,22.61,0.8963
26.02,22.52,0.6846
25.99,22.41,0.5487
25.97,22.32,0.2678
25.96,22.21,-0.0184
25.93,22.12,-0.1656
25.92,22.01,-0.3109
25.91,21.91,-0.5087
25.91,21.91,-0.6302
25.9,21.81,-0.6874
25.89,21.71,-0.8403
25.88,21.61,-1.0669
25.86,21.51,-1.178
25.85,21.41,-1.1659
25.84,21.31,-1.2108
25.82,21.21,-1.3493
25.81,21.1,-1.4756
25.78,21,-1.5887
25.76,20.9,-1.7181
25.74,20.8,-1.8278
25.71,20.7,-1.9004
25.68,20.61,-1.8959
25.65,20.51,-1.84
25.62,20.42,-1.8761
25.59,20.32,-1.99
25.56,20.24,-2.0497
25.52,20.14,-2.082
25.5,20.06,-2.1474
25.46,19.97,-2.1585
25.44,19.89,-2.0538
25.41,19.81,-1.9568
25.39,19.74,-1.9829
25.35,19.65,-2.0874
25.33,19.56,-2.1918
25.3,19.47,-2.2377
25.27,19.38,-2.1965
25.24,19.28,-2.1298
25.22,19.19,-2.1143
25.18,19.11,-2.1584
25.16,19.02,-2.2303
25.14,18.93,-2.2861
25.12,18.84,-2.2758
25.1,18.76,-2.2007
25.09,18.67,-2.1564
25.07,18.58,-2.1882
25.06,18.49,-2.1966
25.05,18.4,-2.1324
25.02,18.31,-2.1033
25.01,18.22,-2.1981
24.98,18.14,-2.3541
24.96,18.05,-2.456
24.95,17.96,-2.4395
24.93,17.88,-2.2864
24.91,17.78,-2.114
24.89,17.7,-2.0997
24.87,17.62,-2.1991
24.87,17.53,-2.2259
24.86,17.44,-2.1382
24.86,17.34,-2.0627
24.85,17.24,-2.0554
24.86,17.14,-2.0352
24.86,17.05,-2.035
24.87,16.94,-2.0959
24.87,16.84,-2.0654
24.86,16.74,-1.9149
24.86,16.63,-1.8145
24.86,16.54,-1.8208
24.85,16.43,-1.9
24.83,16.32,-1.9863
24.81,16.22,-1.9025
24.79,16.1,-1.6165
24.77,15.99,-1.3243
24.74,15.88,-1.1206
24.72,15.76,-0.9847
24.69,15.64,-0.8678
24.68,15.53,-0.6368
24.65,15.41,-0.2632
24.62,15.29,0.0473
24.59,15.18,0.1735
24.57,15.06,0.285
24.53,14.95,0.4835
24.5,14.83,0.6339
24.47,14.71,0.673
24.44,14.6,0.6532
24.42,14.49,0.5982
24.4,14.38,0.5317
24.37,14.26,0.4631
24.36,14.14,0.3355
24.33,14.03,0.1222
24.32,13.92,-0.0962
24.31,13.81,-0.285
24.28,13.7,-0.5402
24.26,13.59,-0.8608
24.24,13.48,-1.0865
24.22,13.38,-1.1966
24.19,13.28,-1.3527
24.18,13.18,-1.6167
24.15,13.08,-1.9019
24.12,13,-2.1051
24.09,12.91,-2.1819
24.06,12.82,-2.2108
24.03,12.74,-2.287
24,12.66,-2.342
23.98,12.58,-2.3281
23.95,12.5,-2.3859
23.93,12.41,-2.5365
23.92,12.33,-2.6183
23.9,12.23,-2.6039
23.89,12.14,-2.5501
23.88,12.05,-2.4605
23.86,11.96,-2.4141
23.85,11.87,-2.536
23.83,11.79,-2.7889
23.81,11.7,-2.9393
23.8,11.61,-2.8452
23.78,11.53,-2.6835
23.76,11.46,-2.6306
23.75,11.39,-2.6123
23.73,11.32,-2.6312
23.71,11.24,-2.821
